 hwege ; nom  des  taros  quand  ils  sont 

; tout  petits  formule  de  politesse  quand  on  offre  des  vivres  «  °  “walee  jii  Li 
 oküû ;" hwege  ”  “""voilä  deux  petits  taros  de  rien  du  tout"" "
 okÜnen ; poil  du  pubis 
 okünû ; torche  (avec  palme  de  cocotier) 
 thiokûnù ; torche 
 olä ; cuire  quelque  chose 
 jeÜ  uMmwe ; olä?  qu'est-ce  que  tu  cuis?  (c£.  otr)  olee  merci 
 oleeä ; remercier  pour  qùelque  chose 
 oloû ; mordre  2 
 ûL  UU ; + 
 oloû  wanakat ; mordre  l'enfant 
 ÜlOÙ  nya  me ; mordre 
 Uhnûlû ; mordre  (intr.) 
 kuli  ame  Ghûlà ; chien  qui  mord  om-*  préfixe  des  maisons,  abris,  etc. 
 On  esDO ; maison 
 en ; planches 
 om  haani ; abri 
 pour  les  semences  Oorn  Lenu ; abri 
 en ; palmes  de  cocotier 
 om  ot  case ; à  toit 
 en  chaume  om  ta  baga ; case 
 des  garçons  om  ta  moomo  case  des ; filles  (c£.  uma) 
 om  2 ; moisi 
 e  om  falawa  Jle ; pain 
 est ; moisi 
 omwiny  falawa  la  moisissure  du ; pain 
 omaï  nom ; d'un 
 insecte  oomaai  case ; rectangulaire 
 dont  les  pa- ; rvois 
 sont  des  nattes  en  palmes  de ; cocotier  (c£.  aai) 
 ooman  son ; derriëre, 
 son  cul  OOMwOk  mon ; — 
 oomâm ; ton  —  (c£.  okooman) 
 omanaapo  papaye ; (c£.  o-%  et  manaapo) 
 omani ; _ 
 nom  d'un ; coquillàge  (cf.  o-?  et  mani) 
 omaano ; àa. 
 coton ; b. 
 plante  *  . ; Gossyptium 
 sp.,  Malvacée ; (cf£.  o-%  et  maano) 

 ome  i ; c 
 une ; allumette  (c£.  o-?*  et  meic) 
 omejà ; fruit  sec  (coco) 
 omelam ;"  poisson  :""commissaire”"",  Adioryx  spinifer "
 pome  Lâä ; dëbrouSsèr 
 oomelää  hnyaaba ; débrousser  l'habita-  tion 
 »  omelo ; a.  coquillages 
 ° ; strombe  bouche  rouge  (Strombus  luhuanus)  et  petits  cônes  bl  toupie 
 oome  Loo ; sauver  quelqu'un 
 comelii  ++  aa  oomel0o0 ; il  l'a  sauvé 
 aa  oomelii  ohmun ; 11l  nous 
 a ; sauvés  (cf.  oo-!*  et  mwootr) 
 ometetr ; poisson  :  perche  ä  lignes  d'or,  Gnathodentex  aurolineatus 
 ometr ; @  nom  d'une  cigale  b.  bourrelet  de  paille  du  faîtage 
 ome ; roux,  rouquin,  albinos 
 ome ; pierre  ponce 
 omee ; dans 
 .  e  omee  gedhen ; petit  sentier 
 e  omehadân ; poisson 
 . ; chirurgien  à  raies  noires,  Acanthurus  triostegus 
 .  omek  hnäâ ; dans 
 L ; sa  cheville 
 omek  hnâäâiny  caan  ..  ..  omekoo ;  poisson  :  flamme  argentée,.  Flam-  meo  sammara 
 omeküny  i ; champignon  qui  pousse 
 sur ; les  bois 
 morts  ometr  coco ; mû£,'jaune,  prêt  à  tomber  (c£.  o-?  et  metr) 
 e  oomi  i ; préverbe 
 L  doucement ; ralentis 
 e  !  oomiise  ju  !  oomii  üsabÜ ; parler 
 tout ; bas 
 omjehen ; à. 
 ses ; affaires  b.  aromates,  épices  (ajoutés  aux  ali-  ments) 
 omjehen  vëet  les ; affaires  de  guerre, 

; 95  Îes  armes 
 omjeeû ; biens,  richesses 
 anyik  omjeeû ; mes  — 
 .  omék ;  poisson 
 e ;" blanc'"",  Gerres  sp. "
 Omomonu ; écrasé,  broyé,  s'écraser 
 omomonoo ;  pilonner,  broyer,  écraser 
 tho  omoiïntonoo ; casser 
 en ; miettes 
 omonagee ; papillon  de  nuit 
 .  e  omono ;  poisson  picot  de  petite  taille,  Siganus  Lineatus  et  autres  Siganus  oomono0  tromper  quelqu'un  (c£.  oo-?  et  monu) 
 °  omweiok ;  poisson 
 . ; baleinier,  merlan,  Sillago  ciliata 
 *  omweetr ; poisson 
 ° ; picot  de  grosse  tail-  le,  Siganus  Lineatus  et  autres  Siga-  nus  (c£.  omono) 
 on ; serpent 
 oon ; son  âme,  son  esprit 
 uuk ; mon  — 
 oom ; ton  — 
 ame  he  oon ; son  esprit  se  promène 
 oonja ; petite  araignée 
 oon  kong ; clone  d'igname  Dioscorea  alata 
 ono ;  poisson 
 .  . ; béêcune  (petite),ysÿhyf  raena  sp. 
 ononoû ; plante 
 : ; liane  d'attache  ou  de  portage,  Cissus  glaucoramea  Planch.,  Vitacée  (=  Ampélidacée) 
 Ong ;  passer  quelque  chose  à  la  flamme  pour  l'assouplir  ou  le  durcir 
 ung  ++  ong  Llo0 ; passer  la  feuille  de  bananier 
 au ; feu  pour  l'assouplir 
 ung  Loo0 ; feuille  de  bananier  assouplie 
 au ; feu 
 oong ; diminutif  placé  devant  les 
 noms  oong  daa ; petit  garçon 
 oong  tahau ; brève  accalmie  (de  vent  par  exemple) 
 cong  ÜUnyi ; petite  chose 
 oong  Q00 ; arbrisseau  q 

; 96 
 op ; trou  (naturel),  grotte 
 op ; créer,  construire 
 up  + ; et 
 ++ ; construire 
 une ; maison 
 op  ke  uma  aa  up  Odrin ; il 
 nous ; a  créés 
 wanong  up  uma ; guêpe  maçonne  hna  up  at  =  hnaubat  photographie 
 hna  op  at ; la  création  de  l'homme  .  ot!  plante  *  Imperata  cylindrica  (L.)  Beauv.,  Graminée,  chaume 
 saot ; steppe  à  Imperata 
 om  ot ; case  à  toit  en  chaume  ot*  fagot  de  bois  pour  la  cuisine  (mot  toujours 
 au ; pluriel) 
 honäm  jee  ot ; ton  — 
 oot ; peur,  crainte,  avoir  peur 
 iny  oot ; j'ai  peur 
 hnook  oot ; ma  peur 
 hnâäâm  oot ; ta  — 
 hnäân  oot ; sa 
 — ; (c£.  outen) 
 cotilà ; placer,  établir,  marier 
 ootiloo  + ; et  ++ 
 ogeme  ootilä ; je  l'établis 
 ogeme  ootiloo  u ; je  t'établis 
 ootiloo  jeeû ; ranger  des  vivres 
 ootiloo  at ; marier  des  gens 
 ootilä  ju ; arrêter  quelqu'un  (c£.  oo-!  et  tootr) 
 otoo ; gros  bernard-l'ermite  (de  forêt) 
 ootubwelä ; consoler  quelqu'un 
 otr ; langouste 
 otru ; cercle,  bracelet 
 oucedhu  .  . ; coquillage  porcelaine  blanche  précieuse  (ornement  de  ceinture  de  danse) 
 .  .  oudawe ; poisson  petit  perroquet,  Sca-  rus  harid 
 ouge ; résine  de  Gardenia  urvillei 
 (waok) ; utilisée  pour  calfater  les  bateaux  calfater  le  bateau 
 ougeä  hu  oum ; clgporte  oun  fruit  d'arbre  ä  pain  joun  pied  d'arbre  à  pain,  Artocarpus  aZtiZig  (Park.)  Fosb.,  Moracée 

 ounic ; plante 
 *  . ; Sèmecarpus  vitiensis  Engl.  (=  S.  atra  Vieill.),  Anacardia-  cée 
 jounic  un ; pied  de  — 
 .  out- ; dans 
 C  out-unyin  (= ; oudhunyîn) 
 membre  (du ; corps) 
 outâäânen  son ; respect  (envers  les  au-  tres) 
 e  be  outâäânen  ka  taveet  il ; n'a 
 pas ; de  respect  pour  les  gens 
 e  be  outâânok  ka  taveet ; je  n'ai 
 pas ; de  respect  pour  les  gens  (c£.  oot  et  -anen) 
 outen ; craindre  quelqu'un 
 outoo  +  ogeme  outen ; je  le  crains  il 
 me ; craint 
 ame  out00  nya  ooutenâ ; faire  peur  à  quelqu'un  (cf.  oot  et  outäânen) 
 outo ; àa. 
 un ; pou, 
 une ; puce  b.  graine  de 
 hage, ; Cladium  mariseus,  Cypéracée  (cf.  o-?  et  uto) 
 outô0 ; morceau  de  bois 
 jee  outoo ; les  bouts  de  bois 
 ouwe ; poisson 
 : ; sardine 
 ou  1 ; poisson 
 .  ° ; grosse  loche  bleue,  Epi-  nephelus  hoedti  2 
 où ; gronder,  disputer 
 + ; (et  aussi  intransitif) 
 wanakat ; gronder  l'enfant 
 nya  me ; gronder 
 C>  C>  O  C> ; se  disputer,  la  dispute  .… 
 O  Q  C>  C>  C>  C>  rumwe  û ; ils  (2) 
 se ; disputent  oou  s'efforcer 
 ame  ooû  ka  wadring  il ; s'effqrce 
 de ; courir 
 oùang ; dériver 
 ame  oûang  thibut  il ; dérive  toujours 
 oûenu ; petit  coco 
 ä ; peine  formé  (c£.  o-?  et  Üenu) 
 oûgioo ; plante 
 : ; Abrus  precatorius  L.,  Légumineuse  (on  fait  des  colliers  a-  ,vec  les  graines  rouges  et  noires) 
 joûgioo ; pied  de  — 

 oûjelatr  nom ; d'un  coquillage 
 .  .  oûkeno ;  poisson  Albula  vulpes  (quand  il  est  petit) 
 oûny ; i  à.  coquillage 
 .  . ; palourde  servant  - 
 de ;" râpe  ä  coco;  nom  du  grattoir "
 a ; COCO 
 tang  oûÛnyi ; dot  apportée  par  la  femme 
 b. ; insecte  (nom  général) 
 ame  wä  Li  oûnyi  odrumwe  gâ ; 11  voit 
 les  deux ; insectes  qui  volent  C.  bouton,  abcès 
 kave  oùûnyi ; inciser  l'abcèës  d.  pilule,  cachet  (c£.  o-?  et  Unyi) 
 oûnyküminy ; son  coeur 
 cünykümik ; mon  — 
 oûnykümäm  [ ; oünkümen  ]  ton  —  (c£.  o-?  et  ünykûme) 
 .  .  ovec  ban ;"  poisson  ""prêtre'',  Pranesus  pinguis "
 ovejetr  kû ; longicorne 
 oveten ; a.  son  gésier  (poule)  b. 
 son ; testicule  (c£.  o-?  et  veto) 
 ovic  banane  ovic  hmetr ; banane  mûre 
 ovic  cici ; clone  de  bananier 
 ovic  taiti ; clone  de  bananier  (cf.  o-?  et  -vic) 
 e  OOwa  plante  . ; Cyperus  rotundus  L.,  Cy-  péracée 
 OOwaa ;  tordre,  presser,  traire 
 oow00  ++  Owe  goutte ; de  pluie  (c£.  o-*  et  we) 
 do  sagaie, ; bâton  épointé 
 dooôk  00  ma ; sagaie 
 dääm  o0 ; ta  — 
 däâân  ôô{  sa  —  obe  plante  e  e ; Glycine  tabacina  Benth., 
 —A ;

; 97 
 owethet ; petit  bernard-l'ermite  du  bord  de 
 mer ; . 
 Owiok ; plante 
 . ; Phyla  (=  Lippia)  nodi-  flora  (L.)  Greene,  Verbénacée 
 voxaca  une ; fois,  ensemble,  d'un  coup 
 o0xaca ; biju 
 ! ; encore  une  fois 
 *  !  ooxaca  eJe) ; arriver  ensemble  (cf.  oo-  2  et  xaca) 
 Ooxacaa ; rassembler,  réunir 
 1 ; (c£.  o0o-  et  xaca) 
 .  oxoto ; àa.  coquillage 
 * ; scalaire  ou  ra-  nelle  sp.  (c£.  o-?*  et  xoto)  b.  les  poules  (c£.  o-!  eç  xoto) 
 oxotr ; faire 
 en ; vain 
 aa  oxotr  ut ; il  l'a  fait 
 en ; vain 
 ame  oxotr  ut  elâäâm  oo ; il  cherche  en  vain  la  sagaie 
 adreme  oxotr  ut  te  nu  on ; Êlante  en  vain  des  cocotiers 
 OXO10 ;  pomme  canaque  (cf.  o-?  et  -xoio°) 
 oxubelitr ; aube 
 oxube  Long ; oeuf  de  poule  pourri 
 oxulit ; court 
 oxutu ; coquillage 
 : ; moule  ùti1isëe  pour  éplucher  les  bananes,  les  patates,  etc.  (c£.  o-?  et  -xutu!) 
 oxûû ; étoile 
 oxûû  Laany ; étoile  du  matin  étoile  de  mer 
 oxûû  hnyikoio ; Légumineuse 
 oObu ; pronom  personnel  2  ême  personne  du  sing. 
 .  .  vous ; deux 
 obubuny ; trembler  (de  peur,  de  froid) 
 . ;

; 98 
 Obun ; pronom  personnel  2ëme  personne  du 
 .  « ; Vous  pluriel 
 obunaa ; vous  (+  futur) 
 obunaa  han ; vous  mangerez  (c£.  obun) 
 obune ; vous  (+  présent) 
 obune  han ; vous  mangez  (c£.  obun) 
 oObwaa ; vous  deux  (+  futur) 
 obwaa  han ; vous  deux  mangerez  (c£.  obu) 
 Obwe ; vous  deux  (+  présent) 
 obwe  han ; vous  deux  mangez  (c£.  ©obu) 
 obwee ; vous  deux  (+  passé) 
 obwee  han ; vous  deux  avez  mangé  (c£.  obu)  ôôbüiiny  son  petit-fils,  sa  petite-  fille  oobwiik  mosi  — 
 oobuweein ; ton  —  oobwiiny 
 da ; son  petit-fils  coobwiiny 
 in ; sa  petite-fille 
 »  ooceetr ; plante 
 [ ; Gentostoma  sp.,  Loga-  niacée 
 odra ; (=  ora)  pronom  personnel  pluriel  (nombreux) 
 .  - ; eux 
 odree ; (=  Oree)  ils  2  (+  passé) 
 odree  o0  edhoo ; ils  2  sont  arrivés  1ä-  haut  (c£.  odru) 
 odrin ; (=  orin)  pronom  personnel  3ème  personne  piuriel  restreint  (ancien  triel) 
 °  e ; ils,  eux  (peu  nombreux) 
 odrinaa  ( ; orinaa)  ils  (+  futur) 
 odrinaa  han ; ils  mangeront  (c£.  odrin) 
 odrine  (= ; orine)  ils  (+  présent) 
 odrine  han ; ils  mangent  (c£.  odrin) 
 odru ; (=  oru)  pronom  personnel  3ême  pér—  sonne  du  duel 
 .  . ; ils  2,  eux  2 
 odrumwaa ; (=  orumwaa)  ils  2  (+  futur) 
 odrumwaa  han ; ils  2  mangeront  (c£.  odru) 

 odrumwe  (= ; Grumwe)  ils 
 2 ; (+  présent)  odrumwe 
 han ; ils  P  «  mangent  (c£.  cdru)  ooginy  la  gratte  (maladie) 
 ochaem ; bâäiller 
 dhum ; plante 
 : ; Adenanthera  pavonina  L.,  Légumineuse  Ghmu  _  pronom  personnel  !ère  personne 
 du  . ; duel  exclusif 
 ° ; nous  2  (toi  exclu) 
 ohmun ; pronom  personnel  lère  personne 
 °  ° ; du  pluriel  exclusif  nous  (toi  exclu)  ohmunaa  ‘nous  (exciusif)  ($+  futur)  ohmunaa 
 han ; nous  mangerons  (c£.  ohmun)  ohmune  nous  (exclusi£f)  (+  présent) 
 ochmune  han ; nous  mangeons  ochmune 
 um  do  han  nous ; avons  fini  de  manger  {c£.  Ohmun)  Dhmwaa  nous  2  (exclusif)  (+  futur) 
 Ghmwaa  han ; nous  2  mangerons  (c£.  ohmu)  chmwe  nous  2  (exclusif)  (+  présent) 
 chmwe  han ; nous  2  mangeons  (cf,  ohmu) 
 chmwee ; nous  2  (exclusif)  (+  passé) 
 ohmwee  han ; nous  2  avons  mangé  (c£.  ohmu)  ohnyei  impôt  administratif 
 oliä ; apporter  quelque  chose 
 en ; haut,  décharger  (bateau),  monter  qqc  (c£.  olo)  olitr 
 °  ° ; plante  arbuste  sp. 
 olixun ; bourbouille,  boutons  de  chaleur 
 1  olo ; monter,  aborder,  débarquer 
 olo  dho_ ; monter 
 olo  but ; descendre 
 olo  hoot  ai  monter ; à  terre,  débarquer  (c£.  oliä)  olo*  plante 
 .  . ; magnania,  Pueraria  sp.,  Légumineuse 
 olo  huhuc ; clone  comestible 
 hna  olo ; ceinture  ancienne  à  franges 

; (en  magnania)  olotr  crevette 
 dimeek ; plante 
 : ; Ageratum  conyzoides  L.,  Composée  ony  sable  ut-Oony 
 ( ; udhony)  banc  de  sable  en 
 mer ; onyen!  Œ  son  Contenu  b.  son  sens,  sa  signification  onyen 
 wan ;" graine  gnyen*  oignon  sauvage  (anglais  ""onion”)  Gnying   paille,  graminée  utilisée  pour  couvrir  le  champ  (protection  des  cul-  tures)  onyingâ  hnyei  couvrir  le  champ  de  pailie "
 Onying  duok ; plante  :  citronnelle,lym-  bopogon  citratus  (L.)  Stap£,  Graminée 
 .  e ; onying 
 heo ;  plante  Spinifex  Litto-  reus  (Burm.  f.)  Merr.,  Graminée 
 ore ; (c£.  odra)  orin  (c£.  odrin) 
 orPu ; (c£.  odru) 
 Sôosiny ; plante 
 .  L ; Euphorbia.  panchert  Baili.,  Euphorbiacée 
 Gta  pronom ; personnel  lêre  personne  du  pluriel  collectif 
 :  nous ; tous 
 Otaa  nous ; tous  (+  futur) 
 Otaa  hoo  ? ; qu'allons-nous  faire  ? 
 nous  mangerons  Otas  han ; (cf.  Ota) 
 Stee  nous  2 ; (inclusif)  (+  passé) 
 Otee  han  nous  2  avons ; mangé 
 (c£. ; Otu) 
 paca  l  uii  varicelle  .  -pacee  plante  ° ; Wedelia  uniflora 
 S.  Moore,  Composée  ipacee  un  pied  de ; —  30 

; 99 
 «  Otiâ ; dans 
 otiâ  but  obun  ! ; adieu  pour  toujours!  (à  des  défunts) 
 Otin ;  pronom  personnel  lère  personne 
 du ; pluriel  restreint  inclusif 
 :  nous ; (peu  nombreux,  toi  inclus) 
 otinaa  nous ; (+  futur) 
 otinaa  han ; nous  mangerons  (c£.  otin)  Otine  nous  (+  présent) 
 otine  han ; nous  mangeons  Ctine 
 um  do ; han  nous  avons  fini  de  manger  (c£.  otin)  Otu  pronom  personnel  2ëme  personne 
 du ; duel  inclusif  nous  2  (toi  et  moi) 
 otumwaa ; nous  2  (f  futur)  (c£.  otu)  otunwe  nous  2  (+  présent)  (c£.  otu) 
 otr ; marmite,  faire  la  cuisine 
 ke ; otr  une  marmite 
 ame  otr ; il  fait  la  cuisine 
 at  otr ; cuisinier 
 olâ ; cuire  quelque  chose 
 Otr  hnäân  olä  jee  koko ; la  marmite  pour  cuire  les  ignames 
 olâ  jee  koko ; cuire  les  ignames 
 otr  koko ; cuire  des  ignames 
 ou  1  nom ; d'un  crabe 
 ou ; 2  plante 
 : ; Pisonia  grandis  R.  Br.,  Nyctaginacée  ”3 
 ou ; (c£.  aû!  compter) 
 -OÙ  tusi ; lire 
 bapacee  un ; bout  de  — 
 paia! ; coquillage  petit  troca 
 opaia  un ; troca 

; 100 
 paia“ ;" arbitre  (anglais  ""umpire"""") "
 painaape ;" ananas,  Broméliacée  (anglais  ""pine-apple"") "
 paip ;" pipe  (anglais  ""'pipe"""") "
 pan  | ; exclamation 
 |  caa  pan  pangani ; a.  être 
 nu ; b.  parties  se-  xuelles 
 paango ; clone  de  bananier  (vient  de  la  Grande  Terre) 
 papaale ; a.  blanc,  européen  b.  nom  d'un  clone  de  bananier 
 jee  at  papaale ; les  Blancs 
 papanu ; algues 
 para ;" plante  Paniecum  molle  Sw.,  Gra-  minée  (anglais  ""’para”) "
 pasoon ; difficile,  impossible 
 paate ; cloche  (<  samoan) 
 ut  paate ; tambour  en  bois 
 paate  fao ;" cloche  en  fer  patrolo  arracher  les  racines,  les  sou-  ches  peleitr  assiette  (anglais  ""plate"") "
 peen ;" crayon  (anglais  ""pen"") "
 homekan  peen ; la  pointe 
 du ; crayon 
 penapena  se ; préparer 
 penapenaa ;  préparer  quelque  chose 
 peritom ; circoncision  (terme  dans  la  Bi-  ble) 
 pewan ; entrelacs  de  gaulettes,  servant  comme  cloison  (lifou  pewal) 
 -ra ; (cf.  -dra)  -rin  (cf.  -drin) 

 peècem ; piège 
 ipeècem  un  — ; pecii  s'adosser,  pencher 
 peen ;" poêle  (anglais  ""pan"") "
 peenä ; faire  frire  quelque 
 chose  peenâ  wâä ; frire  le  poisson 
 peenii  wââ ;" frire  des  poissons  piice  plante  :  pêcher  (anglais  ""peach""') "
 opiice ; pêche  piicem  bien  mür 
 pipixenya ; bien  gras  (animal) 
 pookec ;" syphilis  (anglais  """"pox"")  poketr  poche  (anglais  ""pocket”) "
 pono ;"  plante  Typha  angustifolia  L.,  Typhacée  potr  plante  ‘bois  pétrole"",  Fagraea  schlechteri  Gilg  et  Ben.,  Loganiacée  et  aussi "
 : ; Bikkia  comptonii 
 S.  Moore, ; Rubiacée 
 poou ; a.  petit  poteau  vertical,  poinçon  reposant  sur  la  poutre  transversale  b.  prénom  masculin 
 puco ; histoire,  raconter,  parier 
 pucoâ ; parler  de  quelque  chose 
 ou  de ; quelqu'un 
 pucoii  +  aree  puco  ge  bongon  menu ; ils  ont  par-  Llé  de  la  récolte 
 aree  pucoä  bongon  menu ; ils 
 ont ; parlé  de  la  récolte 
 aree  pucoii  ohmun ; ils  ont  parlé 
 de ; fnous 
 pupua  trou ; d'eau  vive, 
 source  (< ; PN) 
 -ru ; (c£.  -dru) 

 .  sa- ; préfixe 
 e ; plantation  de 
 saajilaat ; pelouse 
 Sanu ;  cocoteraie 
 saot ; steppe 
 à ; Imperata 
 sau ; plantation  d'ignames 
 saûoo ; plantation  d'arbres 
 saa ; taper,  assommer,  lancer  par  terre,  laisser  tomber  (des  bras  par  exemple) 
 sou  ++  saa  su  assommer ; le  serpent  de  mer  (sur  la  surface  de  la  mer) 
 sou  su  assommer ; des  serpents  de  mer,  pêche 
 aux ; serpents  de  mer 
 safeec   veuf  moomo  safeec ; veuve 
 sahaac! ; soir,  soirée 
 haba  sahaac  me  ohmune  mokutr ; lesoir, 
 nous ; dormons 
 sahaac* ; tubercules,  ingrédients  rassem- 
 blés ; pour  faire  la  marmite 
 tang  sahaac ; panier  de  tubercules  (of-  frande  coutumièëre) 
 bii  sahaac ; préparer  les  ingrédients 
 pour ; faire  la  marmite 
 sahot ; brouillärd,  brume 
 hnyei  a  e  sahot ; côte  vue  de  loin,  dans 
 la  brume  salala ; poisson 
 .  . ; maquereau,  Rastrelli-  ger  kanagurta 
 salemä ; vendre  (vient  du  bichelamar) 
 samani ; boucle  d'oreille  (qu'on  offre  à  sa  fiancée) 
 sang ; sortir,  tirer  de  (en  fouillant  dans  un  paquet,  un  panier,  etc.) 
 song  ++  aa  sang  gut  hnyi  tang ; il  l'a  sorti  du  panier 
 sangbetenge ; avoir  pitié 
 iny  sangbetenge  gaan ; j'ai  pitié  de 
 lui  sa ; si- 
 e  sangbetenge  koo  nya  ûlabainy  tuation  me ; fait  pitié 
 saat  rugueux ; (au  toucher,  comme  la  lai-  ne  ou  certaines  feuilles) 
 ûxaaû  saat ; pull-over 

 101  satauro ; croix,  crucifix 
 sato ; saoul 
 saasua ; poisson 
 .  . ; sorte 
 de ; loche,  Plee-  torhynchus  orientalis 
 saû! ; virer,  dévier  sa  route,  changer  de  direction 
 ogeme  säu  hnyi ; gedhen  je  vire 
 sur ; la  route 
 saûâ ; dévier 
 sa ; route  en  portant  quel-  que  chose 
 ogeme  saûâ  tangok  tang ; je  change 
 de ; route 
 avec  mon ; panier  2 
 sau ; passage,  interstice,  édenté,  ébré-  ché  (couteau) 
 e  saû  but  hele ; le  couteau  est  ébréché 
 e  saû  nyoon ; elle  aune  dent  manquante 
 wasaû ; Jla  passe  (dans  le  récif) 
 sawakiny ; son  collier  (c£.  wakiny)  sa  1  pëteÿ  (sans  bruit),  fuir  (pneu),  fu-  ser 
 aa  sâ  but ; il  a  pété  2 
 sa ; plante 
 : ; Aglaia  elaeagnoidea  Benth.,  Méliacée 
 säââ ; réchauffer  le  bounia  dans  le  four  (à  l'étouffée) 
 säâ  webunyä ; réchauffer  le  reste  du  bounia 
 sääkäû ; Tloin 
 iny  sââkäû  ge  ûo0 ;" je  suis  loin  de  1l""  arbre "
 inya  ûsäâäkäûok  me  üo00 ; moi,  je  suis  loin  de  l'arbre  oosäââkäüùä  éloigner  quelque  chose 
 sân ; richesses  données  par  la  famille  du  garçon  äcelle  de  l'épouse  lors  du  ma-  riage 
 sään ; vapeur,  buée 
 basäân ; vapeur  qui  sort 
 sââtr ;" sely(anglais  ""salt"") "
 sâârà ; saler  quelque  chose  sâäârii  ++ 
 sââäû ; puiser  L- 

 102  sooû  ++  7  ieÜ  umwe  sââ  e ; qu'est-ce  que  tu  pui-  ses  ?  ... 
 ogeme  sooû  koio ; je  puise  de  1feau 
 -se  1 ; dans 
 .  *  comiise ; ralentir  ralentis  }  doucement  t  L  oomiise  ju  !  » 
 se ; aller  chercher  {(+  complément  incor-  poré) 
 se ; iakeny  .aller  chercher  des  rames  ä  ignames  ... 
 se  koio ; aller  chercher  de  l'eau 
